SA1_CODE21,zone_tier,jobs,area_km2,jobs_per_km2,density_weight,price_aud_hr,price_sweep_low,price_sweep_high,price_source
11101120922,core,8.7,0.232,37.5,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120923,core,1.2,0.1632,7.35,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120924,core,1.2,0.2225,5.39,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120925,core,164.4,0.214,768.22,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120926,core,440.0,0.3213,1369.44,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120927,core,24.7,0.2945,83.87,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120928,core,113.7,0.2703,420.64,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120929,core,6.2,0.1644,37.71,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120930,core,160.7,0.2448,656.45,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120931,core,106.3,0.2248,472.86,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120932,core,93.9,0.1986,472.81,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120933,core,4864.2,0.3647,13337.54,1.0,3.2,1.6,4.8,modelled_from_job_density
11101120934,core,87.7,0.263,333.46,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120935,core,69.2,0.1836,376.91,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120936,core,19.8,0.1588,124.69,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120937,core,205.1,1.691,121.29,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120938,core,1196.3,0.9662,1238.15,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120939,core,160.7,0.3925,409.43,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120940,core,233.6,0.8852,263.9,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120941,core,0.0,0.9197,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120942,core,0.0,0.167,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120943,core,107.5,0.4629,232.23,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120944,core,1.2,0.2497,4.81,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120945,core,13.6,0.2137,63.64,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120946,core,13.6,0.3044,44.68,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120947,core,39.5,0.2647,149.23,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120948,core,55.6,0.4626,120.19,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120949,core,231.1,0.2032,1137.3,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120950,core,82.8,0.2119,390.75,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120951,core,7.4,0.2322,31.87,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120952,core,0.0,0.2344,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120953,core,1.2,0.237,5.06,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120954,core,95.2,0.3296,288.83,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120955,core,2.5,0.2775,9.01,0.0,0.0,0.0,0.0,modelled_from_job_density
11101120956,core,117.4,0.5178,226.73,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121001,core,2.5,0.0694,36.02,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121002,core,0.0,0.1065,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121003,core,62.6,0.6794,92.14,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121004,core,10.0,0.3725,26.85,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121005,core,7.5,0.2174,34.5,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121006,core,490.5,0.3176,1544.4,0.002514,0.008,0.004,0.0121,modelled_from_job_density
11101121007,core,330.4,0.3837,861.09,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121008,core,50.1,0.3171,157.99,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121010,core,2.5,0.1451,17.23,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121011,core,2.5,0.1308,19.11,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121012,core,2.5,0.1185,21.1,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121013,core,2.5,0.2006,12.46,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121014,core,0.0,0.1148,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121015,core,25.0,0.8156,30.65,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121016,core,12.5,0.4134,30.24,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121017,core,2.5,0.1131,22.1,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121018,core,115.1,0.5023,229.15,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121019,core,190.2,0.2006,948.16,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121020,core,407.9,0.1746,2336.2,0.13909,0.4451,0.2225,0.6676,modelled_from_job_density
11101121021,core,27.5,0.1981,138.82,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121022,core,77.6,0.2603,298.12,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121023,core,0.0,0.2119,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121024,core,5.0,0.1996,25.05,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121101,core,176.1,0.3116,565.15,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121102,core,281.7,0.1769,1592.43,0.010798,0.0346,0.0173,0.0518,modelled_from_job_density
11101121103,core,35.2,0.3166,111.18,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121104,core,70.4,0.1095,642.92,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121105,core,28.2,0.9572,29.46,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121106,core,158.5,0.1789,885.97,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121107,core,248.6,0.2002,1241.76,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121108,core,74.0,0.2704,273.67,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121109,core,70.4,0.8446,83.35,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121110,core,116.9,0.3167,369.12,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121201,core,184.9,0.3685,501.76,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121202,core,47.7,0.233,204.72,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121203,core,3.0,0.8192,3.66,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121204,core,65.6,0.3728,175.97,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121205,core,101.4,0.2383,425.51,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121206,core,0.0,0.1746,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121207,core,218.3,0.2406,907.32,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121208,core,134.2,0.3097,433.32,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121209,core,11.9,0.147,80.95,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121210,core,6.0,0.0942,63.69,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121212,core,0.0,0.2214,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121213,core,113.3,0.3799,298.24,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121215,core,74.6,0.2862,260.66,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121216,core,0.0,0.122,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121217,core,3.0,0.1977,15.17,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121218,core,185.5,0.1466,1265.35,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121219,core,0.0,0.1967,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121220,core,0.0,1.6149,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121222,core,11.9,1.1084,10.74,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121223,core,195.0,0.2106,925.93,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121224,core,0.0,0.3992,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121225,core,0.0,0.2153,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121226,core,59.6,0.1957,304.55,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121227,core,71.6,0.3768,190.02,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121228,core,0.0,0.3077,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121229,core,155.1,0.3221,481.53,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121230,core,41.8,0.1882,222.1,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121231,core,0.6,0.1599,3.75,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121232,core,0.6,0.3098,1.94,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121233,core,45.3,0.6438,70.36,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121234,core,190.9,0.2542,750.98,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121235,core,11.9,0.1366,87.12,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121236,core,75.7,0.5131,147.53,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121237,core,137.8,0.1253,1099.76,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121238,core,162.8,20.7648,7.84,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121301,core,0.0,0.7278,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121302,core,221.4,1.6066,137.81,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121303,core,95.6,0.2456,389.25,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121304,core,10.1,0.1831,55.16,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121305,core,30.2,0.3985,75.78,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121306,core,186.2,0.224,831.25,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121307,core,19.1,0.368,51.9,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121308,core,171.1,0.667,256.52,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121309,core,0.0,0.1152,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121310,core,1.0,0.2546,3.93,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121311,core,0.0,0.2448,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121312,core,10.1,0.256,39.45,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121313,core,0.0,0.1171,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121314,core,145.9,0.714,204.34,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121315,core,0.0,0.3755,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121316,core,0.0,0.211,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121317,core,0.0,0.2194,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121318,core,11.1,0.2132,52.06,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121319,core,1.0,0.2004,4.99,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121320,core,20.1,0.1297,154.97,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121321,core,0.0,0.1472,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121322,core,10.1,0.2382,42.4,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121323,core,65.4,0.2566,254.87,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121324,core,25.2,0.2767,91.07,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121325,core,40.3,0.2233,180.47,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121326,core,90.6,0.1854,488.67,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121327,core,61.4,0.2031,302.31,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121328,core,0.0,0.1006,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121329,core,13.1,0.6563,19.96,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121330,core,1.0,0.2119,4.72,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121401,core,0.0,0.1943,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121402,core,0.0,0.3005,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121403,core,32.8,0.3052,107.47,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121404,core,0.0,0.7686,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121405,core,904.0,0.7207,1254.34,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121406,core,930.3,0.2089,4453.33,0.504271,1.6137,0.8068,2.4205,modelled_from_job_density
11101121407,core,65.7,0.1614,407.06,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121408,core,82.1,0.129,636.43,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121409,core,43.8,0.151,290.07,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121410,core,35.0,0.2729,128.25,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121411,core,574.6,0.1762,3261.07,0.29862,0.9556,0.4778,1.4334,modelled_from_job_density
11101121412,core,317.4,0.1448,2191.99,0.114216,0.3655,0.1827,0.5482,modelled_from_job_density
11101121413,core,437.8,0.2913,1502.92,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121414,core,125.9,0.2596,484.98,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121415,core,230.9,0.5291,436.4,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121416,core,685.1,0.2971,2305.96,0.133874,0.4284,0.2142,0.6426,modelled_from_job_density
11101121417,core,818.6,0.2921,2802.46,0.219516,0.7025,0.3512,1.0537,modelled_from_job_density
11101121419,core,318.5,0.2374,1341.62,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121420,core,374.3,0.565,662.48,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121421,core,1.1,0.1166,9.43,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121422,core,1.1,0.1835,5.99,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121423,core,1.1,0.1387,7.93,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121424,core,0.0,0.1265,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121425,core,1.1,0.2015,5.46,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121426,core,0.0,0.2038,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121427,core,932.5,0.6187,1507.19,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121428,core,199.2,0.2602,765.56,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121429,core,1.1,0.1565,7.03,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121430,core,0.0,0.1846,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121431,core,104.0,0.1697,612.85,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121432,core,166.4,0.2732,609.08,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121433,core,2.2,0.7454,2.95,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121435,core,262.7,2.0511,128.08,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121436,core,71.1,0.1373,517.84,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121437,core,27.4,0.0282,971.63,0.0,0.0,0.0,0.0,modelled_from_job_density
11101121438,core,17.5,0.9348,18.72,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121501,core,352.7,0.3487,1011.47,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121502,core,0.0,0.1784,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121503,core,0.0,0.1613,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121504,core,22.8,0.1183,192.73,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121505,core,250.3,0.29,863.1,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121506,core,1.1,0.1992,5.52,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121507,core,130.8,0.2909,449.64,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121508,core,1.1,0.247,4.45,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121509,core,11.4,0.2345,48.61,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121510,core,0.0,0.1898,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121511,core,1.1,1.499,0.73,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121512,core,0.0,0.1169,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121513,core,194.6,0.2868,678.52,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121514,core,194.6,0.2872,677.58,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121515,core,0.0,0.5,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121516,core,108.1,0.3517,307.36,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121517,core,18.2,0.2324,78.31,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121518,core,244.6,1.2955,188.81,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121519,core,221.9,0.6907,321.27,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121520,core,3.4,0.3016,11.27,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121521,core,26.2,12.7637,2.05,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121522,core,143.4,0.4904,292.41,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121523,core,11.4,0.5236,21.77,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121524,core,11.4,0.2135,53.4,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121525,core,0.0,0.1506,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121601,core,0.0,0.227,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121602,core,0.0,0.6178,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121603,core,20.9,0.7481,27.94,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121604,core,473.0,0.7994,591.69,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121605,core,0.0,0.8965,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121606,core,60.6,0.5118,118.41,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121607,core,84.2,0.3512,239.75,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121608,core,115.2,1.5855,72.66,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121609,core,30.3,1.418,21.37,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121610,core,53.9,0.2735,197.07,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121611,core,241.2,0.3254,741.24,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121612,core,20.2,0.6787,29.76,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121613,core,2.7,0.4419,6.11,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121614,core,7.4,0.2676,27.65,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121615,core,33.7,0.304,110.86,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121616,core,13.5,0.2764,48.84,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121617,core,0.0,0.4327,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121701,core,0.0,0.4104,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121702,core,10.2,0.1332,76.58,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121703,core,0.0,0.0852,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121704,core,0.0,0.1342,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121705,core,163.3,0.183,892.35,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121706,core,0.0,0.3261,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121707,core,20.4,0.1445,141.18,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121708,core,257.2,0.6525,394.18,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121709,core,4.1,0.6478,6.33,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121710,core,692.0,0.6339,1091.65,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121711,core,55.1,0.2283,241.35,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121714,core,0.0,0.1442,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121718,core,541.0,0.4943,1094.48,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121719,core,2.0,0.1481,13.5,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121720,core,0.0,0.0816,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121721,core,108.2,0.2408,449.34,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121722,core,502.2,0.3279,1531.56,0.0003,0.001,0.0005,0.0014,modelled_from_job_density
11102121723,core,157.2,0.2242,701.16,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121724,core,2.0,0.1461,13.69,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121727,core,67.4,3.353,20.1,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121729,core,42.9,0.1605,267.29,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121730,core,0.0,0.1423,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121731,core,0.0,0.1504,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121732,core,2.0,0.3204,6.24,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121734,core,251.1,0.9908,253.43,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121736,core,2.0,0.1546,12.94,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121737,core,22.5,0.281,80.07,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121738,core,2.0,0.2444,8.18,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121739,core,0.0,0.8729,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121740,core,0.0,0.1828,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121741,core,0.0,0.2891,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121742,core,0.0,0.4472,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121743,core,2.0,0.2748,7.28,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121744,core,114.3,0.146,782.88,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121745,core,4.1,0.2235,18.34,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121746,core,594.0,1.1097,535.28,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121747,core,42.9,0.1403,305.77,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121748,core,322.5,0.1603,2011.85,0.083145,0.2661,0.133,0.3991,modelled_from_job_density
11102121749,core,147.0,0.2709,542.64,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121750,core,12.2,0.3002,40.64,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121801,core,70.9,3.1256,22.68,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121803,core,1.9,26.7552,0.07,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121804,core,474.1,3.4776,136.33,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121805,core,168.0,0.9743,172.43,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121807,core,313.6,0.2697,1162.77,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121809,core,28.0,3.7143,7.54,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121810,core,4.7,2.1552,2.18,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121811,core,0.9,0.189,4.76,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121812,core,85.9,0.7608,112.91,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121813,core,19.6,0.2703,72.51,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121814,core,0.9,0.2438,3.69,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121815,core,56.9,0.5508,103.3,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121816,core,23.3,52.2448,0.45,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121817,core,89.6,12.9417,6.92,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121819,core,0.0,0.2094,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121820,core,83.1,2.5678,32.36,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121822,core,168.0,1.4193,118.37,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121823,core,4.7,1.063,4.42,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121824,core,71.9,2.5606,28.08,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121825,core,462.0,67.7924,6.81,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121827,core,173.6,3.1087,55.84,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121828,core,24.3,0.376,64.63,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121829,core,1808.7,0.3358,5386.24,0.665188,2.1286,1.0643,3.1929,modelled_from_job_density
11102121830,core,14.0,0.1559,89.8,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121831,core,213.7,0.9348,228.61,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121832,core,496.5,2.0909,237.46,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121833,core,17.7,0.4094,43.23,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121835,core,426.5,1.1057,385.73,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121836,core,331.3,0.3865,857.18,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121837,core,28.0,0.3633,77.07,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121838,core,0.0,18.3413,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121839,core,221.2,0.6476,341.57,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121840,core,0.0,0.3245,0.0,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121841,core,168.9,1.7478,96.64,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121842,core,164.3,0.2644,621.41,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121843,core,1.9,0.3843,4.94,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121844,core,2.8,5.1119,0.55,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121845,core,54.1,9.8029,5.52,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121846,core,0.9,0.1825,4.93,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121847,core,23.3,1.0915,21.35,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121848,core,152.1,5.6509,26.92,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121849,core,84.9,0.471,180.25,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121850,core,440.5,2.5933,169.86,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121851,core,14.0,4.9139,2.85,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121852,core,7.5,0.3846,19.5,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121853,core,304.3,0.6108,498.2,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121854,core,238.9,84.6801,2.82,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121855,core,11.2,0.2057,54.45,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121856,core,14.9,0.4648,32.06,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121901,core,34.4,0.2595,132.56,0.0,0.0,0.0,0.0,modelled_from_job_density
11102121902,core,1397.6,0.4609,3032.33,0.259165,0.8293,0.4147,1.244,modelled_from_job_density
